gene_number	group1	group2	group3	group4	group5	group6	group7	group8
gene_1832	1.00000	0.01342	0.14724	0.81030	0.00645	0.42039	1.00000	1.00000	
gene_1833	1.00000	1.00000	0.15153	0.66497	0.00971	0.00002	0.13544	0.01655	
gene_1834	0.95798	0.00009	0.18785	0.95089	0.15149	0.01195	1.00000	1.00000	
gene_1835	0.87266	0.00001	0.32308	0.66497	0.19458	1.00000	1.00000	0.96796	
gene_1836	0.52563	0.16291	0.17772	0.89694	0.01251	1.00000	1.00000	1.00000	
gene_1837	1.00000	1.00000	0.89427	1.00000	0.00225	0.00033	0.76451	0.17471	
gene_1838	1.00000	0.00001	0.29355	0.39517	0.00079	0.00106	1.00000	1.00000	
gene_1839	0.27038	0.35340	0.65317	0.12581	0.00720	0.00007	1.00000	1.00000	
gene_1840	0.15388	0.09827	0.52321	0.12698	0.03257	1.00000	0.03194	0.06411	
gene_1841	0.66386	0.13971	0.04943	1.00000	0.00698	1.00000	1.00000	1.00000	
gene_1842	0.07848	0.01864	1.00000	0.19653	1.00000	0.31546	0.03981	0.00109	
gene_1843	1.00000	0.00272	0.20241	0.33563	0.01330	1.00000	1.00000	0.00810	
gene_1844	0.69495	0.03452	0.35294	0.68110	0.00321	0.00009	1.00000	1.00000	
gene_1845	1.00000	1.00000	0.73358	0.49845	0.30153	0.01453	0.06157	0.00904	
gene_1846	0.20085	0.81237	0.65927	0.63108	0.00339	1.00000	0.42671	1.00000	
gene_1847	0.07635	1.00000	0.21904	0.23157	0.00188	0.00005	0.01466	0.00407	
gene_1848	0.27027	1.00000	0.19340	0.15560	0.00168	0.00011	0.04220	0.02482	
gene_1849	1.00000	0.00002	0.18785	0.44302	0.00893	1.00000	0.26800	0.96677	
gene_1850	0.00411	0.67293	1.00000	0.39370	1.00000	0.00072	0.01382	0.00052	
gene_1851	0.31107	1.00000	0.76840	0.02581	0.00431	0.00001	0.02880	0.00149	
gene_1852	1.00000	1.00000	0.64205	1.00000	0.00667	0.02566	0.01624	0.00614	
gene_1853	0.88224	0.00002	0.77686	1.00000	0.02179	1.00000	0.41719	1.00000	
gene_1854	1.00000	1.00000	0.65927	0.53613	0.01939	0.00364	0.89098	0.03877	
gene_1855	0.78457	0.00216	1.00000	0.17852	0.96863	1.00000	0.04405	0.01093	
gene_1856	1.00000	0.97919	0.50704	1.00000	0.19437	0.45493	1.00000	0.22041	
gene_1857	0.51528	0.00000	1.00000	0.89694	0.22172	1.00000	0.06381	0.02496	
gene_1858	1.00000	0.00002	0.36761	1.00000	0.00065	0.00084	1.00000	1.00000	
gene_1859	0.25800	0.00116	1.00000	0.10985	1.00000	0.63611	0.22046	0.01055	
gene_1860	1.00000	0.00003	0.19634	1.00000	0.00030	1.00000	1.00000	0.69013	
gene_1861	0.95362	0.00008	0.67118	1.00000	0.60652	0.00035	1.00000	1.00000	
gene_1862	0.72263	0.00039	1.00000	0.95089	0.00428	1.00000	0.08385	0.00844	
gene_1863	0.06659	0.00010	0.31222	0.43313	0.52232	1.00000	0.04317	0.00636	
gene_1864	0.95665	0.00012	1.00000	0.89694	0.16102	1.00000	0.04484	0.00681	
gene_1865	0.07177	0.00144	1.00000	0.05893	0.03079	1.00000	0.07225	0.00384	
gene_1866	0.55449	0.97861	1.00000	0.08321	0.00058	1.00000	0.01587	0.02043	
gene_1867	0.08416	0.01527	0.06449	0.69087	0.00628	0.68415	0.96171	1.00000	
gene_1868	0.27843	0.00000	0.32727	0.31430	0.47334	1.00000	1.00000	0.01413	
gene_1869	0.04842	1.00000	0.16358	0.19724	1.00000	0.00289	0.02771	0.01252	
gene_1870	0.74181	0.00000	1.00000	1.00000	0.00043	1.00000	0.01964	0.00735	
gene_1871	0.35489	1.00000	1.00000	0.17177	1.00000	0.00884	0.03617	0.01801	
gene_1872	0.58958	1.00000	1.00000	0.28626	0.21080	0.01685	0.26097	1.00000	
gene_1873	1.00000	1.00000	0.11190	0.94567	0.02090	0.00036	0.14779	0.04376	
gene_1874	1.00000	0.33889	0.02659	1.00000	0.10357	0.65602	1.00000	0.06696	
gene_1875	0.88224	0.13476	0.12332	1.00000	0.09282	0.00002	0.73815	1.00000	
gene_1876	0.90073	0.03338	0.89427	0.95089	0.00081	0.06242	0.95538	1.00000	
gene_1877	0.55795	0.00000	0.69203	0.94567	0.00335	1.00000	1.00000	0.04122	
gene_1878	1.00000	0.02073	0.21018	0.66449	1.00000	0.50293	0.43609	0.14184	
gene_1879	0.19272	0.02826	1.00000	0.13895	1.00000	1.00000	0.06326	0.06113	
gene_1880	0.16568	0.00000	1.00000	0.17177	0.70273	1.00000	0.03790	0.00015	
gene_1881	0.07478	0.20117	1.00000	0.18709	1.00000	0.00317	0.01344	0.01845	
gene_1882	1.00000	1.00000	1.00000	1.00000	0.27042	0.04392	1.00000	0.00358	
gene_1883	1.00000	1.00000	0.26498	0.73934	0.00100	0.12760	0.09263	0.00143	
gene_1884	0.67327	0.00030	0.43504	0.36625	0.01423	1.00000	1.00000	1.00000	
gene_1885	1.00000	0.00000	0.69203	1.00000	0.00433	0.00008	1.00000	1.00000	
gene_1886	0.18773	1.00000	0.95023	0.26281	0.14990	0.00049	0.08149	0.02014	
gene_1887	1.00000	0.61075	0.54785	0.95304	1.00000	0.01186	0.67861	0.01325	
gene_1888	0.18399	1.00000	1.00000	0.18209	1.00000	0.00721	0.03370	0.02385	
gene_1889	1.00000	0.00000	0.72822	0.23866	0.00295	0.00043	1.00000	1.00000	
gene_1890	0.04597	0.02060	0.52515	1.00000	0.83691	1.00000	0.03909	0.00751	
gene_1891	0.95798	0.01957	1.00000	0.89694	0.00686	1.00000	0.10160	0.00696	
gene_1892	1.00000	1.00000	0.28475	0.36263	0.00028	0.29506	0.28791	0.00873	
gene_1893	0.95665	0.00002	0.65927	0.95304	0.00079	1.00000	0.55108	0.04625	
gene_1894	0.03211	0.77596	0.69203	1.00000	0.00689	1.00000	0.26226	1.00000	
gene_1895	0.45042	0.10213	0.17898	0.47916	0.00738	0.00008	1.00000	1.00000	
gene_1896	0.95362	0.00000	0.29770	0.41015	0.01623	0.06571	1.00000	1.00000	
gene_1897	1.00000	1.00000	0.33633	0.39862	0.00334	0.00098	0.05355	0.01803	
gene_1898	0.75722	0.00000	1.00000	0.11188	1.00000	0.39857	1.00000	0.04209	
gene_1899	0.17836	1.00000	0.29770	0.85298	0.88829	0.01647	0.25332	0.01879	
gene_1900	0.95798	0.00001	0.20241	0.77426	0.00232	1.00000	0.75924	0.00052	
gene_1901	0.46479	0.22347	1.00000	1.00000	0.04098	1.00000	0.10271	0.01948	
gene_1902	0.29235	0.00005	1.00000	0.23180	1.00000	0.23082	1.00000	0.00506	
gene_1903	0.19675	0.00001	0.94889	0.95304	0.00191	1.00000	0.13456	0.01863	
gene_1904	0.87465	1.00000	0.34807	0.07570	0.03254	0.09683	0.04030	1.00000	
gene_1905	1.00000	1.00000	0.52321	1.00000	0.00611	0.01488	0.15194	0.00052	
gene_1906	0.15608	1.00000	0.89427	0.66048	0.00031	0.00040	0.09250	0.00665	
gene_1907	0.88224	0.00000	0.93300	0.74128	0.00229	0.00007	1.00000	1.00000	
gene_1908	0.38879	0.00000	0.41379	1.00000	0.00065	1.00000	0.71074	0.00491	
gene_1909	0.15673	0.00001	1.00000	0.09174	0.01352	1.00000	0.00192	0.01708	
gene_1910	0.66386	0.00549	1.00000	0.09560	0.00523	1.00000	1.00000	0.00155	
gene_1911	1.00000	1.00000	0.35294	1.00000	0.17793	0.03710	1.00000	0.00386	
gene_1912	0.06397	1.00000	0.95023	0.21179	0.02216	0.00039	0.04034	0.00963	
gene_1913	0.08120	1.00000	1.00000	0.27335	1.00000	0.00620	0.07875	0.02253	
gene_1914	0.39396	0.00000	0.89427	0.94567	1.00000	1.00000	0.32815	0.00142	
gene_1915	0.11588	0.92814	0.35294	0.81030	0.01380	1.00000	0.14697	1.00000	
gene_1916	0.71626	1.00000	0.12153	0.90638	0.00326	0.46077	1.00000	0.01860	
gene_1917	0.09721	0.25200	0.84328	0.41188	0.00712	1.00000	0.08581	0.01096	
gene_1918	0.87465	0.06190	0.20209	1.00000	1.00000	1.00000	0.42614	1.00000	
gene_1919	0.10731	0.00000	1.00000	0.07820	0.00085	1.00000	0.08557	0.04973	
gene_1920	0.16955	0.00000	0.36207	0.27473	0.00978	1.00000	0.28056	1.00000	
gene_1921	0.68906	0.00026	1.00000	0.95304	1.00000	0.11882	1.00000	0.34213	
gene_1922	0.08034	0.87619	0.19069	0.63108	0.00488	1.00000	0.44633	1.00000	
gene_1923	0.95798	1.00000	0.34093	0.86326	0.64272	0.02005	0.04842	0.04910	
gene_1924	0.78457	1.00000	0.15319	0.17452	0.00296	1.00000	1.00000	0.01582	
gene_1925	0.81939	0.00078	0.21520	0.17852	0.00022	1.00000	0.95538	0.01808	
gene_1926	0.01568	0.00000	1.00000	0.25189	0.00064	1.00000	0.10994	0.02639	
gene_1927	0.10193	0.91109	0.16884	1.00000	0.01595	1.00000	0.23831	1.00000	
gene_1928	1.00000	0.00001	0.27601	0.84986	0.00011	1.00000	0.76451	1.00000	
gene_1929	0.16302	0.88953	0.13873	0.89694	0.02039	1.00000	0.31411	1.00000	
gene_1930	0.17272	1.00000	0.15681	0.07508	0.00216	1.00000	0.10787	0.02364	
gene_1931	0.09610	1.00000	0.28475	0.74128	0.00085	1.00000	0.18496	0.02343	
gene_1932	0.20046	0.00001	1.00000	0.27064	0.00430	1.00000	0.04314	0.00771	
gene_1933	0.90073	0.00023	0.30781	0.95089	0.00582	0.00035	1.00000	1.00000	
gene_1934	0.44203	0.18923	0.89427	0.31352	0.54539	1.00000	0.04986	0.96677	
gene_1935	0.01381	0.00000	0.29770	0.20776	1.00000	0.00020	0.22379	1.00000	
gene_1936	0.08522	0.00000	0.08684	0.17969	1.00000	0.00001	0.06826	1.00000	
gene_1937	1.00000	0.00001	0.33122	0.58345	0.00032	0.97219	1.00000	1.00000	
gene_1938	0.17803	1.00000	0.94419	0.81030	1.00000	0.01823	0.84681	0.03119	
gene_1939	1.00000	0.04502	0.72822	1.00000	0.00326	0.00039	1.00000	0.01198	
gene_1940	0.07285	1.00000	1.00000	0.53613	0.06053	0.51157	0.03996	0.40087	
gene_1941	0.45042	0.12757	1.00000	0.49845	0.17627	1.00000	0.11477	0.01488	
gene_1942	0.95665	1.00000	0.51799	0.33149	0.00671	0.08428	0.95538	0.02650	
gene_1943	1.00000	0.00000	0.12332	0.60048	0.03285	1.00000	0.32832	1.00000	
gene_1944	0.15673	0.94801	0.40678	0.94567	0.01187	1.00000	0.37536	1.00000	
gene_1945	0.04336	1.00000	0.45194	0.18709	0.03616	0.00015	0.06926	0.05160	
gene_1946	0.15943	0.00000	1.00000	0.14409	1.00000	0.04518	1.00000	0.05047	
gene_1947	0.70588	0.04207	0.26209	0.31430	0.00216	1.00000	0.38532	1.00000	
gene_1948	0.19163	0.86592	0.17427	0.94567	0.08638	1.00000	0.24898	1.00000	
gene_1949	1.00000	0.00000	1.00000	0.69274	0.01034	1.00000	0.40822	0.09103	
gene_1950	1.00000	1.00000	0.16975	0.81030	0.08067	0.68513	0.91458	0.61066	
gene_1951	1.00000	0.00000	0.82276	0.84986	1.00000	0.51178	0.44678	1.00000	
gene_1952	0.91690	0.00005	1.00000	0.06754	0.00441	1.00000	1.00000	1.00000	
gene_1953	0.16955	1.00000	1.00000	0.10166	1.00000	0.00008	0.09544	0.01094	
gene_1954	1.00000	1.00000	1.00000	0.17127	0.66041	0.00003	0.02655	0.03174	
gene_1955	1.00000	1.00000	0.16465	0.95089	0.00110	0.00202	1.00000	0.04337	
gene_1956	0.22144	0.95680	0.12747	0.94567	0.01826	1.00000	0.46096	1.00000	
gene_1957	0.44942	0.00000	1.00000	0.58345	0.00541	1.00000	0.04421	0.00441	
gene_1958	0.88224	0.00140	0.35821	0.89694	1.00000	1.00000	0.23495	0.02286	
gene_1959	0.75206	0.00009	1.00000	1.00000	0.01729	0.88314	0.05325	1.00000	
gene_1960	1.00000	0.00000	0.94419	1.00000	0.54076	0.00609	1.00000	0.00705	
gene_1961	0.18878	0.00000	1.00000	0.77382	0.00536	1.00000	0.17397	0.01264	
gene_1962	0.75260	1.00000	0.81818	0.60420	0.00470	0.00086	0.13818	0.01768	
gene_1963	0.08712	0.00000	1.00000	0.35231	0.01107	1.00000	0.08402	0.00323	
gene_1964	1.00000	0.00000	0.27287	1.00000	0.00982	1.00000	0.85819	1.00000	
gene_1965	0.14790	1.00000	0.35294	0.28930	0.00476	0.00020	0.15790	0.02201	
gene_1966	0.05957	1.00000	1.00000	0.84986	0.25846	0.00498	0.59658	0.04097	
gene_1967	0.82003	0.21118	1.00000	0.11188	0.43235	1.00000	0.63428	0.24034	
gene_1968	0.43598	0.00000	1.00000	0.46350	0.00063	1.00000	0.04132	0.03336	
gene_1969	0.59820	0.00010	0.95023	0.95304	1.00000	0.65719	0.02689	0.04234	
gene_1970	0.13855	0.94801	0.54962	1.00000	0.10445	1.00000	0.32815	1.00000	
gene_1971	0.43598	0.61881	0.30788	0.44883	0.00521	0.76290	1.00000	1.00000	
gene_1972	0.35362	0.97861	0.93300	0.19305	0.04356	1.00000	0.53363	0.96231	
gene_1973	0.50118	1.00000	1.00000	0.82642	0.03425	0.20039	0.08070	0.02096	
gene_1974	1.00000	0.00510	0.48000	0.35852	0.96863	1.00000	1.00000	0.79852	
gene_1975	0.13855	0.00145	1.00000	0.27894	0.00757	0.00010	1.00000	1.00000	
gene_1976	0.95362	0.06031	0.33511	1.00000	0.06831	1.00000	0.17683	0.01663	
gene_1977	0.90073	0.45000	0.33962	0.05732	1.00000	0.00194	0.08808	0.10043	
gene_1978	0.33345	1.00000	1.00000	0.23659	0.09824	0.00055	0.17473	0.00440	
gene_1979	0.95665	0.62045	0.69203	0.16452	0.01131	1.00000	0.10134	0.05487	
gene_1980	0.95665	0.03283	0.30788	0.95089	0.12164	0.11443	0.95538	1.00000	
gene_1981	0.39727	0.52310	0.10476	0.95089	0.03392	1.00000	0.90329	1.00000	
gene_1982	0.53558	0.00000	0.23247	1.00000	0.00086	0.00043	1.00000	1.00000	
gene_1983	0.40049	0.33022	0.06884	0.06935	1.00000	0.01026	0.10001	0.04348	
gene_1984	0.16899	0.06104	0.19765	0.46012	0.01327	1.00000	0.02014	0.04599	
gene_1985	1.00000	1.00000	0.93300	1.00000	0.33421	0.07891	0.18877	0.01620	
gene_1986	0.22273	1.00000	0.22662	1.00000	0.00199	0.00306	0.06177	0.01938	
gene_1987	0.16568	1.00000	0.17772	0.30896	0.00347	0.00009	0.06699	0.01187	
gene_1988	0.09417	0.97968	0.13534	0.26281	0.01513	1.00000	0.27705	0.02037	
gene_1989	0.14848	1.00000	0.18529	0.24077	0.01798	0.00145	0.10081	0.05898	
gene_1990	0.55453	0.00007	1.00000	0.48465	1.00000	0.19706	0.06576	0.01785	
gene_1991	1.00000	0.25597	0.94419	1.00000	0.69200	0.67059	0.05421	0.02658	
gene_1992	1.00000	0.00005	0.76840	0.08963	1.00000	0.00045	0.15722	0.04875	
gene_1993	0.85813	0.00001	0.22450	1.00000	0.00399	0.00006	1.00000	1.00000	
gene_1994	1.00000	0.11613	0.23247	0.66449	0.11845	0.63858	1.00000	1.00000	
gene_1995	0.03251	1.00000	0.51799	0.73378	0.04015	0.00514	0.18458	0.01116	
gene_1996	1.00000	0.91109	0.13458	1.00000	1.00000	0.00906	0.41810	0.03985	
gene_1997	1.00000	1.00000	0.82276	0.57609	0.10024	0.00456	1.00000	0.00685	
gene_1998	0.05361	1.00000	0.89427	0.02840	0.01522	0.00038	0.39831	1.00000	
gene_1999	0.26782	0.00000	1.00000	0.33765	1.00000	0.01752	0.09274	0.01992	
gene_2000	0.70835	1.00000	0.13797	0.16807	0.00085	0.00002	0.54370	0.00643	
gene_2001	0.95665	0.08262	0.21347	1.00000	0.29555	0.88314	1.00000	0.91984	
gene_2002	0.85884	0.20973	0.13054	0.45119	0.85511	1.00000	1.00000	0.96498	
gene_2003	0.16899	1.00000	0.89427	1.00000	0.90606	0.03348	0.13008	0.04486	
gene_2004	1.00000	0.08210	0.14173	1.00000	0.08147	0.47041	1.00000	1.00000	
gene_2005	1.00000	0.00374	0.29770	0.73934	0.06127	1.00000	0.06663	0.04445	
gene_2006	1.00000	0.00787	0.37306	1.00000	0.12798	1.00000	0.13818	0.01553	
gene_2007	0.72213	0.66445	0.25467	1.00000	0.01999	1.00000	1.00000	0.91088	
gene_2008	0.88224	0.00274	0.19913	0.27894	0.00911	0.00117	1.00000	1.00000	
gene_2009	1.00000	1.00000	0.23247	0.36232	0.00926	0.00023	0.18458	0.00409	
gene_2010	0.04014	0.00025	0.12503	0.27894	0.04108	1.00000	1.00000	1.00000	
gene_2011	1.00000	1.00000	0.80324	1.00000	0.00134	0.91639	0.17633	0.03825	
gene_2012	1.00000	0.05059	0.85442	1.00000	0.51087	1.00000	0.08538	0.68839	
gene_2013	0.82003	0.04962	1.00000	0.94567	0.00363	1.00000	1.00000	0.07756	
gene_2014	0.69495	1.00000	1.00000	1.00000	1.00000	0.29058	0.04755	0.00577	
gene_2015	1.00000	0.75355	0.25727	1.00000	1.00000	0.00743	0.40980	0.13769	
gene_2016	0.43598	0.00000	0.33049	0.43796	0.00991	1.00000	1.00000	0.00955	
gene_2017	0.12047	1.00000	0.30788	0.16755	0.02859	0.00074	0.08293	0.00155	
gene_2018	0.12615	0.37678	1.00000	0.94567	1.00000	0.09911	0.10971	0.04068	
gene_2019	0.03486	0.00000	1.00000	0.79259	1.00000	0.06085	0.08615	0.04895	
gene_2020	0.48010	1.00000	0.27830	0.23059	0.71020	0.09193	0.14741	0.41879	
gene_2021	0.20988	0.18500	1.00000	0.14641	1.00000	0.48553	0.14735	0.01764	
gene_2022	1.00000	1.00000	0.16358	1.00000	0.00207	0.00719	0.10257	0.04395	
gene_2023	0.38412	0.10400	0.40032	0.60848	1.00000	1.00000	1.00000	0.96498	
gene_2024	0.94777	1.00000	0.40032	0.89694	0.02458	1.00000	0.91458	1.00000	
gene_2025	1.00000	1.00000	0.16358	0.22676	0.00773	0.00104	0.03488	0.01624	
gene_2026	0.48124	0.00005	0.17096	0.66048	0.01206	1.00000	1.00000	1.00000	
gene_2027	0.87465	1.00000	0.54363	0.20776	0.03082	0.02068	0.29524	0.01324	
gene_2028	0.07764	1.00000	0.38919	0.17852	0.31104	1.00000	0.04996	0.19174	
gene_2029	0.55601	0.11640	0.94889	0.45119	0.00757	0.36528	1.00000	1.00000	
gene_2030	0.90073	0.27341	1.00000	0.64006	1.00000	0.00168	0.01752	0.01097	
gene_2031	0.37234	1.00000	1.00000	0.32556	0.00734	0.00018	0.70419	0.00963	
gene_2032	0.95362	0.03329	0.24514	0.07887	0.09329	1.00000	1.00000	0.44739	
gene_2033	1.00000	0.00317	0.52321	1.00000	0.00457	0.00149	0.06960	1.00000	
gene_2034	0.33290	0.17109	0.94419	0.66048	1.00000	0.36115	0.28327	0.03402	
gene_2035	0.49646	0.47901	0.26484	0.82540	0.15578	1.00000	0.95888	1.00000	
gene_2036	0.95362	0.00178	0.45570	1.00000	0.00567	1.00000	1.00000	0.90369	
gene_2037	0.75206	0.94976	0.10355	0.58345	0.05427	0.40470	0.31930	1.00000	
gene_2038	0.44367	0.94801	0.44172	0.87640	0.00197	0.00023	0.31411	1.00000	
gene_2039	0.15068	0.01399	0.31879	0.77382	0.00981	0.81060	0.63428	1.00000	
gene_2040	0.04133	0.00333	0.87442	0.23059	1.00000	1.00000	0.41329	0.02482	
gene_2041	0.38863	0.90376	1.00000	0.45249	1.00000	0.05558	0.14972	0.03962	
gene_2042	0.12502	0.46525	1.00000	1.00000	0.11316	1.00000	0.09073	0.05089	
gene_2043	0.29817	0.00141	1.00000	0.21771	0.48935	1.00000	0.07205	0.04101	
gene_2044	0.14848	1.00000	0.89427	0.18519	0.12356	0.00044	0.40640	1.00000	
gene_2045	0.61444	0.00002	0.59464	0.70883	0.00449	1.00000	1.00000	0.01085	
gene_2046	0.06949	0.00003	0.22450	0.14296	0.92190	1.00000	1.00000	0.05654	
gene_2047	0.09397	1.00000	0.34807	0.13190	0.08974	0.00009	0.10109	0.01229	
gene_2048	0.95665	1.00000	0.12747	0.48152	0.27501	1.00000	0.75924	0.03331	
gene_2049	0.17272	0.00009	0.21866	1.00000	0.88829	1.00000	1.00000	0.00159	
gene_2050	1.00000	1.00000	1.00000	0.63166	0.77876	0.02440	0.40640	0.19014	
gene_2051	1.00000	1.00000	0.08468	0.05143	0.02097	0.01182	1.00000	0.00416	
gene_2052	0.26535	0.35820	0.48000	1.00000	0.00073	0.08175	0.10713	1.00000	
gene_2053	0.13020	0.00006	0.31879	1.00000	0.00215	1.00000	0.05258	0.05188	
gene_2054	0.90073	1.00000	0.34807	1.00000	0.13758	0.91267	0.82364	0.02490	
gene_2055	0.82003	0.00714	0.67163	1.00000	0.06439	1.00000	0.61879	0.07382	
gene_2056	0.95362	0.02699	0.26995	0.73378	0.11265	1.00000	0.06360	0.08508	
gene_2057	1.00000	1.00000	0.48000	1.00000	0.00404	0.30123	0.84681	0.24045	
gene_2058	1.00000	0.00233	0.19765	0.95089	0.00359	1.00000	1.00000	0.96498	
gene_2059	0.35069	0.07229	0.94419	0.53909	0.10426	0.28733	0.95888	1.00000	
gene_2060	1.00000	0.00000	0.77686	1.00000	0.01795	0.00678	1.00000	1.00000	
gene_2061	1.00000	0.24289	0.19796	0.69768	0.18350	0.97219	0.86163	1.00000	
gene_2062	0.94777	0.00066	0.28475	1.00000	0.03453	1.00000	1.00000	0.91862	
gene_2063	0.41053	0.14843	1.00000	0.15129	0.01293	1.00000	0.41810	1.00000	
gene_2064	0.29993	0.04054	0.93300	0.23866	0.26769	1.00000	0.20527	0.01630	
gene_2065	1.00000	1.00000	0.19765	1.00000	0.02035	0.02000	0.79141	0.01828	
gene_2066	0.22688	0.07932	1.00000	0.08847	1.00000	0.00142	0.01824	0.06406	
gene_2067	0.21749	0.00001	0.20538	0.29084	0.13542	1.00000	0.07462	0.01136	
gene_2068	0.91135	0.00000	0.38327	0.60848	0.01076	0.00377	1.00000	1.00000	
gene_2069	0.46479	0.00003	0.89427	0.87640	0.69320	1.00000	0.95888	0.05983	
gene_2070	0.11943	0.91109	1.00000	0.21946	1.00000	0.00029	0.11156	0.03852	
gene_2071	0.26259	1.00000	0.23464	1.00000	0.00573	0.05932	0.59539	1.00000	
gene_2072	0.05261	0.00030	0.37725	0.15877	0.00745	1.00000	1.00000	1.00000	
gene_2073	1.00000	1.00000	0.34465	0.78000	0.02591	0.00360	0.33770	0.01982	
gene_2074	0.94777	1.00000	0.40032	1.00000	0.00471	0.55709	1.00000	1.00000	
gene_2075	1.00000	0.00059	0.15775	0.03055	0.02956	1.00000	0.10866	0.10077	
gene_2076	1.00000	0.97861	0.28475	1.00000	0.52061	0.49627	0.44709	0.57577	
gene_2077	1.00000	0.78162	0.80324	1.00000	0.42431	0.61452	0.70419	1.00000	
gene_2078	1.00000	1.00000	0.38327	1.00000	0.01415	0.00302	0.61433	0.01063	
gene_2079	0.82003	1.00000	0.48000	1.00000	0.02757	0.00710	0.47572	0.01394	
gene_2080	1.00000	0.00164	1.00000	0.37736	1.00000	0.17366	0.01471	0.06686	
gene_2081	0.32179	0.00004	0.15319	0.30380	0.01418	1.00000	0.26339	0.03461	
gene_2082	1.00000	1.00000	0.69231	1.00000	0.00463	0.05642	1.00000	0.05494	
gene_2083	0.85884	1.00000	0.17772	1.00000	0.00798	0.02642	0.49645	0.04992	
gene_2084	0.19967	0.00001	0.58537	0.20311	0.06911	0.65054	0.96083	1.00000	
gene_2085	0.21579	0.31579	0.69203	0.12026	1.00000	1.00000	0.88168	0.00479	
gene_2086	1.00000	1.00000	0.75000	1.00000	0.07375	0.30393	0.95538	0.88174	
gene_2087	0.85813	0.00023	0.30398	1.00000	0.00297	0.00022	1.00000	1.00000	
gene_2088	1.00000	1.00000	0.84328	0.57951	0.78250	0.00067	0.00653	0.03226	
gene_2089	0.61896	0.23283	0.58537	1.00000	1.00000	0.00267	1.00000	0.13083	
gene_2090	0.49162	0.97711	1.00000	0.22396	1.00000	0.03076	0.20144	0.04018	
gene_2091	1.00000	0.84240	0.38919	1.00000	0.01219	1.00000	0.34331	1.00000	
gene_2092	0.15427	0.00001	0.30788	0.25189	0.04394	1.00000	1.00000	1.00000	
gene_2093	0.17490	0.00000	0.87442	0.35231	0.00612	0.00037	1.00000	1.00000	
gene_2094	0.78463	1.00000	1.00000	0.38810	0.17362	0.00049	0.19310	0.00155	
gene_2095	1.00000	0.00501	0.69203	0.94567	0.00956	0.00075	0.49146	1.00000	
gene_2096	0.87465	1.00000	0.60000	1.00000	0.00240	0.00009	0.62154	0.06682	
gene_2097	0.04514	0.00002	0.22868	0.16755	1.00000	1.00000	0.07652	0.02008	
gene_2098	0.28884	0.00002	0.25727	0.23866	0.00571	1.00000	0.06605	0.06037	
gene_2099	1.00000	0.46604	1.00000	1.00000	0.41050	0.15489	0.16928	0.00988	
gene_2100	0.41865	0.00006	0.72822	0.51660	0.02866	0.00003	1.00000	1.00000	
gene_2101	0.31287	0.00000	1.00000	0.49342	1.00000	1.00000	0.65697	0.01801	
gene_2102	0.17602	0.00104	1.00000	0.10875	1.00000	0.01190	0.18831	0.16167	
gene_2103	0.24145	1.00000	0.84328	0.95089	0.03237	0.00013	0.04403	0.04759	
gene_2104	0.06042	1.00000	1.00000	0.54250	0.76097	0.03631	0.29666	0.00894	
gene_2105	0.10571	0.94801	0.30788	0.84986	0.05596	0.49213	0.01613	1.00000	
gene_2106	0.07618	1.00000	1.00000	0.18332	0.72219	0.02601	0.07339	0.00745	
gene_2107	0.32385	0.00006	0.38919	0.36474	0.00708	1.00000	0.21702	0.05100	
gene_2108	0.85884	0.00000	0.27302	1.00000	0.10784	0.00154	1.00000	1.00000	
gene_2109	0.67103	0.00472	1.00000	0.63519	0.30201	1.00000	0.33061	0.26600	
gene_2110	0.12673	1.00000	0.25200	0.20311	0.01776	1.00000	0.13818	0.01535	
gene_2111	1.00000	0.29414	0.31169	1.00000	0.19726	1.00000	0.95538	1.00000	
gene_2112	0.93578	0.00006	0.21194	0.19102	0.06809	1.00000	0.43021	0.03642	
gene_2113	0.11317	1.00000	1.00000	0.81030	0.06047	0.01941	0.08647	0.01415	
gene_2114	0.12290	0.00004	0.38919	0.21946	1.00000	0.00094	0.10713	1.00000	
gene_2115	0.44429	0.00169	1.00000	0.35231	1.00000	0.37439	0.55176	0.11348	
gene_2116	0.09277	0.00000	0.44720	0.94567	0.04324	0.00252	1.00000	1.00000	
gene_2117	0.51528	0.00857	0.54962	0.30380	0.01037	1.00000	0.37333	0.10628	
gene_2118	0.95665	1.00000	0.75000	1.00000	0.40545	0.72230	0.95538	0.11117	
gene_2119	1.00000	1.00000	1.00000	1.00000	0.09700	0.00074	0.09897	0.01482	
gene_2120	0.90073	0.24377	0.33511	1.00000	0.03064	0.40971	1.00000	1.00000	
gene_2121	0.33898	0.00015	0.25467	0.33765	0.05792	1.00000	0.09284	0.08221	
gene_2122	1.00000	1.00000	1.00000	0.73378	0.67708	0.00066	0.12207	0.11314	
gene_2123	1.00000	0.00053	0.22047	1.00000	0.00024	1.00000	1.00000	0.36482	
gene_2124	0.46479	0.02837	0.65317	0.66048	0.00529	0.39358	0.07927	1.00000	
gene_2125	0.20192	0.00001	1.00000	0.14111	1.00000	0.00226	0.06611	0.02924	
gene_2126	1.00000	0.15421	0.30398	1.00000	0.00553	0.97219	1.00000	0.96231	
gene_2127	0.17272	0.00009	0.33962	0.20776	0.17686	1.00000	0.33955	0.02858	
gene_2128	0.94777	0.02483	0.48000	0.58345	0.00882	0.20501	0.94919	1.00000	
